Filepath,Bird-Species
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-303.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-304.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-305.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-306.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-307.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-308.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-309.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-31.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-310.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-311.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-312.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-313.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-314.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-315.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-316.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-317.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-318.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-319.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-32.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-320.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-321.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-322.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-323.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-324.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-325.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-326.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-327.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-328.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-329.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-33.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-330.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-331.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-332.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-333.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-334.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-335.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-336.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-337.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-338.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-339.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-34.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-340.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-341.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-342.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-343.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-344.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-345.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-346.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-347.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-348.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-349.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-35.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-350.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-351.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-352.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-353.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-354.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-355.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-356.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-357.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-358.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-359.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-36.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-360.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-361.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-362.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-363.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-364.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-365.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-366.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-367.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-368.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-369.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-37.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-370.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-371.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-372.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-373.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-374.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-375.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-38.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-39.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-4.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-40.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-41.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-42.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-43.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-44.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-45.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-46.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-47.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-48.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-49.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-5.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-50.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-51.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-52.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-53.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-54.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-55.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-56.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-57.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-58.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-59.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-6.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-60.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-61.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-62.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-63.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-64.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-65.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-66.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-67.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-68.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-69.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-7.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-70.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-71.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-72.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-73.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-74.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-75.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-76.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-77.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-78.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-79.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-8.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-80.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-81.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-82.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-83.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-84.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-85.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-86.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-87.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-88.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-89.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-9.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-90.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-91.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-92.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-93.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-94.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-95.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-96.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-97.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-98.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Common-Wood-Pigeon\Common-Wood-Pigeon-99.png,Common-Wood-Pigeon
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-0.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-1.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-10.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-11.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-12.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-13.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-14.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-15.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-16.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-17.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-18.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-19.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-2.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-20.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-21.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-22.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-23.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-3.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-4.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-5.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-6.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-7.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-8.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Eastern-Imperial-Eagle\Eastern-Imperial-Eagle-9.png,Eastern-Imperial-Eagle
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-0.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-1.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-10.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-11.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-12.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-13.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-14.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-15.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-2.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-3.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-4.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-5.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-6.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-7.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-8.png,Egyptian-Vulture
data\spectrogram_dataset\train\Egyptian-Vulture\Egyptian-Vulture-9.png,Egyptian-Vulture
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-0.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-1.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-10.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-100.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-101.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-102.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-103.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-104.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-105.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-106.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-107.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-108.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-109.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-11.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-110.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-111.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-112.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-113.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-114.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-115.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-116.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-117.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-118.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-119.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-12.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-120.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-121.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-122.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-123.png,Great-Slaty-Woodpecker
data\spectrogram_dataset\train\Great-Slaty-Woodpecker\Great-Slaty-Woodpecker-124.png,Great-Slaty-Woodpecker
